query,id,timestamp_utc,local_time,user_screen_name,text,possibly_sensitive,retweet_count,like_count,reply_count,lang,to_username,to_userid,to_tweetid,source_name,source_url,user_location,lat,lng,user_id,user_name,user_verified,user_description,user_url,user_image,user_tweets,user_followers,user_friends,user_likes,user_lists,user_created_at,user_timestamp_utc,collected_via,match_query,retweeted_id,retweeted_user,retweeted_user_id,retweeted_timestamp_utc,quoted_id,quoted_user,quoted_user_id,quoted_timestamp_utc,collection_time,url,place_country_code,place_name,place_type,place_coordinates,links,domains,media_urls,media_files,media_types,mentioned_names,mentioned_ids,hashtags,intervention_type,intervention_text,intervention_url
from:@franceinfo,1451159198214107142,1634818288,2021-10-21T12:11:28,franceinfo,"Le mythique ultra-trail, la Diagonale des fous reprend à la Réunion : ""Un peu notre Tour de France à nous""

https://www.francetvinfo.fr/sports/sports-extremes/le-mythique-ultra-trail-la-diagonale-des-fous-reprend-a-la-reunion-un-peu-notre-tour-de-france-a-nous_4816101.html https://twitter.com/franceinfo/status/1451159198214107142/photo/1",0,8,28,0,fr,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,"Paris, France",,,38395124,franceinfo,1,L'actualité en direct et en continu avec le média global du service public.,http://franceinfo.fr,https://pbs.twimg.com/profile_images/1019886363515211776/D2TBSqHw_normal.jpg,303905,1920333,1292,17804,11235,2009-05-07T08:17:50,1241684270,scraping,1,,,,,,,,,2021-10-24T21:08:29.656310,https://twitter.com/franceinfo/statuses/1451159198214107142,,,,,https://www.francetvinfo.fr/sports/sports-extremes/le-mythique-ultra-trail-la-diagonale-des-fous-reprend-a-la-reunion-un-peu-notre-tour-de-france-a-nous_4816101.html,francetvinfo.fr,https://pbs.twimg.com/media/FCONlTFXsAgsAMI.jpg,1451159198214107142_FCONlTFXsAgsAMI.jpg,photo,,,,,,
from:@franceinfo,1451158827160817664,1634818200,2021-10-21T12:10:00,franceinfo,"Le groupe poitevin ""The Celtic Social Club"" sort un nouvel album au titre évocateur : ""Dancing or dying""

https://www.francetvinfo.fr/culture/musique/pop/le-groupe-poitevin-the-celtic-social-club-sort-un-nouvel-album-au-titre-evocateur-dancing-or-dying_4814529.html https://twitter.com/franceinfo/status/1451158827160817664/photo/1",0,2,5,0,fr,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,"Paris, France",,,38395124,franceinfo,1,L'actualité en direct et en continu avec le média global du service public.,http://franceinfo.fr,https://pbs.twimg.com/profile_images/1019886363515211776/D2TBSqHw_normal.jpg,303905,1920333,1292,17804,11235,2009-05-07T08:17:50,1241684270,scraping,1,,,,,,,,,2021-10-24T21:08:29.657038,https://twitter.com/franceinfo/statuses/1451158827160817664,,,,,https://www.francetvinfo.fr/culture/musique/pop/le-groupe-poitevin-the-celtic-social-club-sort-un-nouvel-album-au-titre-evocateur-dancing-or-dying_4814529.html,francetvinfo.fr,https://pbs.twimg.com/media/FCONP42X0AQIBPq.jpg,1451158827160817664_FCONP42X0AQIBPq.jpg,photo,,,,,,
from:@franceinfo,1451158606922063878,1634818147,2021-10-21T12:09:07,franceinfo,"Pyrénées-Atlantiques : élèves confinés et intervention de gendarmes après une alerte intrusion dans un collège de Saint-Pierre d'Irube

https://www.francetvinfo.fr/faits-divers/pyrenees-atlantiques-eleves-confines-et-intervention-de-gendarmes-apres-une-alerte-intrusion-dans-un-college-de-saint-pierre-d-irube_4816127.html https://twitter.com/franceinfo/status/1451158606922063878/photo/1",0,13,27,1,fr,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,"Paris, France",,,38395124,franceinfo,1,L'actualité en direct et en continu avec le média global du service public.,http://franceinfo.fr,https://pbs.twimg.com/profile_images/1019886363515211776/D2TBSqHw_normal.jpg,303905,1920333,1292,17804,11235,2009-05-07T08:17:50,1241684270,scraping,1,,,,,,,,,2021-10-24T21:08:29.657567,https://twitter.com/franceinfo/statuses/1451158606922063878,,,,,https://www.francetvinfo.fr/faits-divers/pyrenees-atlantiques-eleves-confines-et-intervention-de-gendarmes-apres-une-alerte-intrusion-dans-un-college-de-saint-pierre-d-irube_4816127.html,francetvinfo.fr,https://pbs.twimg.com/media/FCONC2SXIAYCXlj.jpg,1451158606922063878_FCONC2SXIAYCXlj.jpg,photo,,,,,,
from:@franceinfo,1451152815699730441,1634816767,2021-10-21T11:46:07,franceinfo,"Affaire de la ""sextape"" : au deuxième jour du procès, Mustapha Zouaoui s'excuse auprès de Valbuena et déclare ""regretter à mort"" 

https://www.francetvinfo.fr/sports/foot/affaire-de-chantage-contre-valbuena/affaire-de-la-sextape-au-deuxieme-jour-du-proces-mustapha-zouaoui-s-excuse-aupres-de-valbuena-et-declare-regretter-a-mort_4816077.html https://twitter.com/franceinfo/status/1451152815699730441/photo/1",0,9,16,21,fr,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,"Paris, France",,,38395124,franceinfo,1,L'actualité en direct et en continu avec le média global du service public.,http://franceinfo.fr,https://pbs.twimg.com/profile_images/1019886363515211776/D2TBSqHw_normal.jpg,303905,1920333,1292,17804,11235,2009-05-07T08:17:50,1241684270,scraping,1,,,,,,,,,2021-10-24T21:08:29.658180,https://twitter.com/franceinfo/statuses/1451152815699730441,,,,,https://www.francetvinfo.fr/sports/foot/affaire-de-chantage-contre-valbuena/affaire-de-la-sextape-au-deuxieme-jour-du-proces-mustapha-zouaoui-s-excuse-aupres-de-valbuena-et-declare-regretter-a-mort_4816077.html,francetvinfo.fr,https://pbs.twimg.com/media/FCOHu3XXsAAXjc1.jpg,1451152815699730441_FCOHu3XXsAAXjc1.jpg,photo,,,,,,
from:@franceinfo,1451138951125798916,1634813461,2021-10-21T10:51:01,franceinfo,"Carburants : le dilemme d'un épicier ambulant, perdre de l'argent ou perdre des clients s’il répercute la hausse sur ses prix

https://www.francetvinfo.fr/economie/automobile/essence/carburants-le-dilemme-d-un-epicier-ambulant-perdre-de-l-argent-ou-perdre-des-clients-sil-repercute-la-hausse-sur-ses-prix_4816047.html https://twitter.com/franceinfo/status/1451138951125798916/photo/1",0,14,24,6,fr,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,"Paris, France",,,38395124,franceinfo,1,L'actualité en direct et en continu avec le média global du service public.,http://franceinfo.fr,https://pbs.twimg.com/profile_images/1019886363515211776/D2TBSqHw_normal.jpg,303905,1920333,1292,17804,11235,2009-05-07T08:17:50,1241684270,scraping,1,,,,,,,,,2021-10-24T21:08:29.658884,https://twitter.com/franceinfo/statuses/1451138951125798916,,,,,https://www.francetvinfo.fr/economie/automobile/essence/carburants-le-dilemme-d-un-epicier-ambulant-perdre-de-l-argent-ou-perdre-des-clients-sil-repercute-la-hausse-sur-ses-prix_4816047.html,francetvinfo.fr,https://pbs.twimg.com/media/FCN7LtnXoAUmBqm.jpg,1451138951125798916_FCN7LtnXoAUmBqm.jpg,photo,,,,,,
from:@franceinfo,1451138744787034113,1634813412,2021-10-21T10:50:12,franceinfo,"DIRECT 🔴 Championnats du monde de cyclisme sur piste : suivez la deuxième journée

Suivez le live ⤵️

https://www.francetvinfo.fr/sports/cyclisme/piste/championnat-du-monde/direct-championnats-du-monde-de-cyclisme-sur-piste-suivez-la-deuxieme-journee_4815225.html https://twitter.com/franceinfo/status/1451138744787034113/photo/1",0,2,6,0,fr,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,"Paris, France",,,38395124,franceinfo,1,L'actualité en direct et en continu avec le média global du service public.,http://franceinfo.fr,https://pbs.twimg.com/profile_images/1019886363515211776/D2TBSqHw_normal.jpg,303905,1920333,1292,17804,11235,2009-05-07T08:17:50,1241684270,scraping,1,,,,,,,,,2021-10-24T21:08:29.659517,https://twitter.com/franceinfo/statuses/1451138744787034113,,,,,https://www.francetvinfo.fr/sports/cyclisme/piste/championnat-du-monde/direct-championnats-du-monde-de-cyclisme-sur-piste-suivez-la-deuxieme-journee_4815225.html,francetvinfo.fr,https://pbs.twimg.com/media/FCN6-H0XIAgW46h.jpg,1451138744787034113_FCN6-H0XIAgW46h.jpg,photo,,,,,,
from:@franceinfo,1451138262848974854,1634813297,2021-10-21T10:48:17,franceinfo,"Ligue des champions : le Bayern en costaud, la surprise Sheriff et Haller puissance 6... le bilan des matches aller

https://www.francetvinfo.fr/sports/foot/ligue-des-champions/ligue-des-champions-le-bayern-en-costaud-la-surprise-sheriff-et-haller-puissance-6-le-bilan-des-matches-aller_4816015.html https://twitter.com/franceinfo/status/1451138262848974854/photo/1",0,2,3,0,fr,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,"Paris, France",,,38395124,franceinfo,1,L'actualité en direct et en continu avec le média global du service public.,http://franceinfo.fr,https://pbs.twimg.com/profile_images/1019886363515211776/D2TBSqHw_normal.jpg,303905,1920333,1292,17804,11235,2009-05-07T08:17:50,1241684270,scraping,1,,,,,,,,,2021-10-24T21:08:29.660083,https://twitter.com/franceinfo/statuses/1451138262848974854,,,,,https://www.francetvinfo.fr/sports/foot/ligue-des-champions/ligue-des-champions-le-bayern-en-costaud-la-surprise-sheriff-et-haller-puissance-6-le-bilan-des-matches-aller_4816015.html,francetvinfo.fr,https://pbs.twimg.com/media/FCN6jsiXsAIC_Kg.jpg,1451138262848974854_FCN6jsiXsAIC_Kg.jpg,photo,,,,,,
from:@franceinfo,1451136878216896514,1634812967,2021-10-21T10:42:47,franceinfo,"Tempête Aurore : les perturbations ""en voie de résolution"" sur le réseau SNCF, 125 000 foyers toujours privés d'électricité

https://www.francetvinfo.fr/meteo/inondations/tempete-aurore-perturbations-sur-le-reseau-sncf-toitures-arrachees-et-chutes-d-arbres-le-point-sur-les-degats_4815793.html https://twitter.com/franceinfo/status/1451136878216896514/photo/1",0,6,11,1,fr,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,"Paris, France",,,38395124,franceinfo,1,L'actualité en direct et en continu avec le média global du service public.,http://franceinfo.fr,https://pbs.twimg.com/profile_images/1019886363515211776/D2TBSqHw_normal.jpg,303905,1920333,1292,17804,11235,2009-05-07T08:17:50,1241684270,scraping,1,,,,,,,,,2021-10-24T21:08:29.660821,https://twitter.com/franceinfo/statuses/1451136878216896514,,,,,https://www.francetvinfo.fr/meteo/inondations/tempete-aurore-perturbations-sur-le-reseau-sncf-toitures-arrachees-et-chutes-d-arbres-le-point-sur-les-degats_4815793.html,francetvinfo.fr,https://pbs.twimg.com/media/FCN5L-BXEAEFR7-.jpg,1451136878216896514_FCN5L-BXEAEFR7-.jpg,photo,,,,,,
from:@franceinfo,1451136500322668557,1634812877,2021-10-21T10:41:17,franceinfo,"Prix de l'énergie : l’Allemagne réduit une taxe de moitié mais les Allemands s’attendent à payer ""d’une autre façon""

https://www.francetvinfo.fr/economie/energie/prix-de-l-energie-lallemagne-reduit-une-taxe-de-moitie-mais-les-allemands-sattendent-a-payer-dune-autre-facon_4815909.html https://twitter.com/franceinfo/status/1451136500322668557/photo/1",0,6,12,3,fr,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,"Paris, France",,,38395124,franceinfo,1,L'actualité en direct et en continu avec le média global du service public.,http://franceinfo.fr,https://pbs.twimg.com/profile_images/1019886363515211776/D2TBSqHw_normal.jpg,303905,1920333,1292,17804,11235,2009-05-07T08:17:50,1241684270,scraping,1,,,,,,,,,2021-10-24T21:08:29.661666,https://twitter.com/franceinfo/statuses/1451136500322668557,,,,,https://www.francetvinfo.fr/economie/energie/prix-de-l-energie-lallemagne-reduit-une-taxe-de-moitie-mais-les-allemands-sattendent-a-payer-dune-autre-facon_4815909.html,francetvinfo.fr,https://pbs.twimg.com/media/FCN49CoXoAUTkBS.jpg,1451136500322668557_FCN49CoXoAUTkBS.jpg,photo,,,,,,
from:@franceinfo,1451136376607551489,1634812847,2021-10-21T10:40:47,franceinfo,"Inde et Népal : près de 200 morts dans des inondations et glissements de terrain

https://www.francetvinfo.fr/monde/inde/inde-et-nepal-au-moins-116-morts-dans-des-inondations-et-glissements-de-terrain_4814375.html https://twitter.com/franceinfo/status/1451136376607551489/photo/1",0,5,11,0,fr,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,"Paris, France",,,38395124,franceinfo,1,L'actualité en direct et en continu avec le média global du service public.,http://franceinfo.fr,https://pbs.twimg.com/profile_images/1019886363515211776/D2TBSqHw_normal.jpg,303905,1920333,1292,17804,11235,2009-05-07T08:17:50,1241684270,scraping,1,,,,,,,,,2021-10-24T21:08:29.662416,https://twitter.com/franceinfo/statuses/1451136376607551489,,,,,https://www.francetvinfo.fr/monde/inde/inde-et-nepal-au-moins-116-morts-dans-des-inondations-et-glissements-de-terrain_4814375.html,francetvinfo.fr,https://pbs.twimg.com/media/FCN4102WQAUKbQs.jpg,1451136376607551489_FCN4102WQAUKbQs.jpg,photo,,,,,,
