query,id,timestamp_utc,local_time,user_screen_name,text,possibly_sensitive,retweet_count,like_count,reply_count,lang,to_username,to_userid,to_tweetid,source_name,source_url,user_location,lat,lng,user_id,user_name,user_verified,user_description,user_url,user_image,user_tweets,user_followers,user_friends,user_likes,user_lists,user_created_at,user_timestamp_utc,collected_via,match_query,retweeted_id,retweeted_user,retweeted_user_id,retweeted_timestamp_utc,quoted_id,quoted_user,quoted_user_id,quoted_timestamp_utc,collection_time,url,place_country_code,place_name,place_type,place_coordinates,links,domains,media_urls,media_files,media_types,mentioned_names,mentioned_ids,hashtags,intervention_type,intervention_text,intervention_url
from:@Mediapart since:2021-09-01,1460133467249946625,1636957921,2021-11-15T06:32:01,Mediapart,"Alors que les policiers l’accusent d’outrage et rébellion, l’#IGPN est saisie. Des témoignages et images de vidéosurveillance récupérées par Mediapart contredisent la version de la préfecture. https://mdpt.fr/3ngZe3m",0,92,208,11,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.065934,https://twitter.com/Mediapart/statuses/1460133467249946625,,,,,https://mdpt.fr/3ngZe3m,mdpt.fr,,,,,,igpn,,,
from:@Mediapart since:2021-09-01,1460123907026042886,1636955641,2021-11-15T05:54:01,Mediapart,"Pour faire passer sa LoiImmigration de 2018 et ses mesures sécuritaires, l’exécutif a beaucoup insisté sur le renforcement parallèle de sa politique d’intégration. Trois ans plus tard, un rapport constate qu’il n’y a pas matière à se féliciter. https://mdpt.fr/3ccAnYg",0,25,57,1,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.066814,https://twitter.com/Mediapart/statuses/1460123907026042886,,,,,https://mdpt.fr/3ccAnYg,mdpt.fr,,,,,,,,,
from:@Mediapart since:2021-09-01,1460114340946841601,1636953361,2021-11-15T05:16:01,Mediapart,"Au moins sept personnes ont été tuées samedi au #Soudan, lors des marches organisées par les opposants au coup d’État. La junte était bien décidée à empêcher une forte mobilisation, comme celle du 30 octobre, cinq jours après le putsch. Reportage. https://mdpt.fr/3Hx5uMT",0,10,17,2,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.067686,https://twitter.com/Mediapart/statuses/1460114340946841601,,,,,https://mdpt.fr/3Hx5uMT,mdpt.fr,,,,,,soudan,,,
from:@Mediapart since:2021-09-01,1460104776939499532,1636951080,2021-11-15T04:38:00,Mediapart,"#Blog | ❝ L’évolution vers un monde meilleur monde et une société moins #raciste, commence par le choix des mots. Et tout le monde, s’exprime avec des mots et peut donc être acteur du changement. ❞ 

Par Mama Samoura dans @MediapartBlogs https://mdpt.fr/3cdVl9j",0,10,24,2,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.068529,https://twitter.com/Mediapart/statuses/1460104776939499532,,,,,https://mdpt.fr/3cdVl9j,mdpt.fr,,,,mediapartblogs,562854016,blog|raciste,,,
from:@Mediapart since:2021-09-01,1460051928356896771,1636938480,2021-11-15T01:08:00,Mediapart,"Selon une information Mediapart, la privatisation du domaine de #Grignon, campus de l’école d’#agronomie #AgroParisTech situé dans les #Yvelines, va être interrompue. La décision devrait être annoncée ce lundi 15 novembre. https://mdpt.fr/3Dj5L38",0,37,75,5,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.069399,https://twitter.com/Mediapart/statuses/1460051928356896771,,,,,https://mdpt.fr/3Dj5L38,mdpt.fr,,,,,,agronomie|agroparistech|grignon|yvelines,,,
from:@Mediapart since:2021-09-01,1460008395759661060,1636928101,2021-11-14T22:15:01,Mediapart,"Les négociations de la #COP26 ont accouché d’un accord en deçà de l’urgence climatique. Les États riches, principaux émetteurs de gaz à effet de serre, ont refusé de soutenir financièrement les pays du Sud, premières victimes du dérèglement climatique. https://mdpt.fr/3qFBeJt",0,45,82,4,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.070259,https://twitter.com/Mediapart/statuses/1460008395759661060,,,,,https://mdpt.fr/3qFBeJt,mdpt.fr,,,,,,cop26,,,
from:@Mediapart since:2021-09-01,1459995812377812992,1636925101,2021-11-14T21:25:01,Mediapart,#Soudan: un cran de plus dans la #répression – par @LenoirGwenaelle https://mdpt.fr/3Hx5uMT,0,9,15,1,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.071090,https://twitter.com/Mediapart/statuses/1459995812377812992,,,,,https://mdpt.fr/3Hx5uMT,mdpt.fr,,,,lenoirgwenaelle,804008747534323712,répression|soudan,,,
from:@Mediapart since:2021-09-01,1459976685328211969,1636920541,2021-11-14T20:09:01,Mediapart,Un rapport confidentiel pointe les lacunes de la politique d’#intégration – par @PJanuel https://mdpt.fr/3ccAnYg,0,28,57,5,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.071917,https://twitter.com/Mediapart/statuses/1459976685328211969,,,,,https://mdpt.fr/3ccAnYg,mdpt.fr,,,,pjanuel,115433679,intégration,,,
from:@Mediapart since:2021-09-01,1459967188874452992,1636918277,2021-11-14T19:31:17,Mediapart,"#Cinéma 🎬 Notre émission culturelle hebdomadaire débat du dernier opus de Clint Eastwood, de la plongée urbaine de Jacques Audiard et du drame entre voisins de Nanni Moretti. 

Podcast à écouter en intégralité sur Mediapart 👉 https://mdpt.fr/3c8Nk5q https://twitter.com/Mediapart/status/1459967188874452992/video/1",0,6,15,0,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.072510,https://twitter.com/Mediapart/statuses/1459967188874452992,,,,,https://mdpt.fr/3c8Nk5q,mdpt.fr,https://video.twimg.com/ext_tw_video/1459967158956568577/pu/vid/720x720/KnyzX0DiqH9uqf9c.mp4,1459967188874452992_KnyzX0DiqH9uqf9c.mp4,video,,,cinéma,,,
from:@Mediapart since:2021-09-01,1459957556546359298,1636915980,2021-11-14T18:53:00,Mediapart,#ViolencesPolicières – Coups de Taser dans les testicules: l’IGPN enquête sur l’interpellation d’un Malien sans papiers – par @davidperrotin https://mdpt.fr/3ngZe3m,0,285,373,25,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.073349,https://twitter.com/Mediapart/statuses/1459957556546359298,,,,,https://mdpt.fr/3ngZe3m,mdpt.fr,,,,davidperrotin,233532563,violencespolicières,,,
from:@Mediapart since:2021-09-01,1459947992258129929,1636913700,2021-11-14T18:15:00,Mediapart,"Entretien avec l’auteur américain Richard Powers à l’occasion de la sortie de son treizième roman, « Sidérations ». Où l’on parle d’enfant étrange, d’exoplanètes, de rééducation du cerveau, de Trump et Greta Thunberg et de monde parallèle. @AttendantNadeau https://mdpt.fr/30xtFtA",0,9,23,0,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.074210,https://twitter.com/Mediapart/statuses/1459947992258129929,,,,,https://mdpt.fr/30xtFtA,mdpt.fr,,,,attendantnadeau,4792156216,,,,
from:@Mediapart since:2021-09-01,1459938430125850626,1636911420,2021-11-14T17:37:00,Mediapart,"#Blog ❝ Le bilan de cette #COP26 le montre encore avec plus de force : il est plus qu'urgent qu'un ouragan citoyen renverse la table des négociations et oblige États, institutions et entreprises à se soumettre à l'impératif climatique.  ❞ 

@MaximCombes https://mdpt.fr/3FdSYzF",0,44,77,7,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.075034,https://twitter.com/Mediapart/statuses/1459938430125850626,,,,,https://mdpt.fr/3FdSYzF,mdpt.fr,,,,maximcombes,80122680,blog|cop26,,,
from:@Mediapart since:2021-09-01,1459920817777688582,1636907221,2021-11-14T16:27:01,Mediapart,#Climat | #COP26: le fiasco de #Glasgow – par @MickaCorreia https://mdpt.fr/3qFBeJt,0,26,50,7,pt,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.075858,https://twitter.com/Mediapart/statuses/1459920817777688582,,,,,https://mdpt.fr/3qFBeJt,mdpt.fr,,,,mickacorreia,794083798912827393,climat|cop26|glasgow,,,
from:@Mediapart since:2021-09-01,1459900182129168389,1636902301,2021-11-14T15:05:01,Mediapart,📖 #RichardPowers : « La science-fiction permet de se demander ce que veut dire être humain » – Un article de notre partenaire @AttendantNadeau https://mdpt.fr/30xtFtA,0,13,25,0,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.076696,https://twitter.com/Mediapart/statuses/1459900182129168389,,,,,https://mdpt.fr/30xtFtA,mdpt.fr,,,,attendantnadeau,4792156216,richardpowers,,,
from:@Mediapart since:2021-09-01,1459891873791762436,1636900320,2021-11-14T14:32:00,Mediapart,"Notre émission culturelle hebdomadaire débat du dernier opus de #ClintEastwood, de la plongée urbaine de #JacquesAudiard et du drame entre voisins de #NanniMoretti. https://mdpt.fr/3kxwAJS",0,1,4,1,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.077547,https://twitter.com/Mediapart/statuses/1459891873791762436,,,,,https://mdpt.fr/3kxwAJS,mdpt.fr,,,,,,clinteastwood|jacquesaudiard|nannimoretti,,,
from:@Mediapart since:2021-09-01,1459885836632215559,1636898881,2021-11-14T14:08:01,Mediapart,"«Les Filles du Saint-Laurent», pièce de #RébeccaDéraspe créée à Paris, au Théâtre de la Colline, avant Montréal, conjugue choralité, sororité, écologie politique et attention extrême aux gens de peu. Sur fond de noyades radicales. https://mdpt.fr/3neY3BH",0,5,8,0,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.078397,https://twitter.com/Mediapart/statuses/1459885836632215559,,,,,https://mdpt.fr/3neY3BH,mdpt.fr,,,,,,rébeccadéraspe,,,
from:@Mediapart since:2021-09-01,1459881051552202752,1636897740,2021-11-14T13:49:00,Mediapart,"Depuis sa dernière campagne #présidentielle, le candidat du NPA #PhilippePoutou a changé de casquette: il est devenu conseiller municipal. Stratégie non dénuée de risques, avec toujours le même horizon: faire entrer la colère sociale dans le jeu politique. https://mdpt.fr/3ovEvZh",0,17,40,5,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.079254,https://twitter.com/Mediapart/statuses/1459881051552202752,,,,,https://mdpt.fr/3ovEvZh,mdpt.fr,,,,,,philippepoutou|présidentielle,,,
from:@Mediapart since:2021-09-01,1459871489839222785,1636895460,2021-11-14T13:11:00,Mediapart,Découvrez Mediapart : profitez d'une période d'essai de 15 jours pour 1€ seulement ! 👇 https://mdpt.fr/2SOUJxf,0,3,8,11,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.079658,https://twitter.com/Mediapart/statuses/1459871489839222785,,,,,https://mdpt.fr/2SOUJxf,mdpt.fr,,,,,,,,,
from:@Mediapart since:2021-09-01,1459861928877207558,1636893181,2021-11-14T12:33:01,Mediapart,Élu local à Bordeaux et candidat à la #présidentielle: l’équilibrisme de #PhilippePoutou – par @MathildeGoanec https://mdpt.fr/3ovEvZh,0,13,38,6,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.346845,https://twitter.com/Mediapart/statuses/1459861928877207558,,,,,https://mdpt.fr/3ovEvZh,mdpt.fr,,,,mathildegoanec,84308793,philippepoutou|présidentielle,,,
from:@Mediapart since:2021-09-01,1459856140167270402,1636891801,2021-11-14T12:10:01,Mediapart,"🎭 #Théâtre – À Paris, l’hymne macabre à la vie d’une pièce québécoise – par @AntoinePerraud https://mdpt.fr/3neY3BH",0,4,6,0,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.347706,https://twitter.com/Mediapart/statuses/1459856140167270402,,,,,https://mdpt.fr/3neY3BH,mdpt.fr,,,,antoineperraud,518525803,théâtre,,,
from:@Mediapart since:2021-09-01,1459842803144564738,1636888621,2021-11-14T11:17:01,Mediapart,"#Cinéma 🎬 «L’esprit critique»: autour des films «#CryMacho», «#TrePiani» et «#LesOlympiades» – par @JoConfa https://mdpt.fr/3kxwAJS",0,4,7,0,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.348582,https://twitter.com/Mediapart/statuses/1459842803144564738,,,,,https://mdpt.fr/3kxwAJS,mdpt.fr,,,,joconfa,314531682,cinéma|crymacho|lesolympiades|trepiani,,,
from:@Mediapart since:2021-09-01,1459814111995441152,1636881780,2021-11-14T09:23:00,Mediapart,"À Lille, des dizaines d’exilés #SansPapiers sous-louent des comptes d’autoentrepreneur à des particuliers, ce qui leur permet de travailler pour des géants du numérique comme Uber ou #Deliveroo, qui exigent le statut de travailleur indépendant. @Mediacites https://mdpt.fr/30rso7t",0,53,59,15,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.349424,https://twitter.com/Mediapart/statuses/1459814111995441152,,,,,https://mdpt.fr/30rso7t,mdpt.fr,,,,mediacites,755723077141528576,deliveroo|sanspapiers,,,
from:@Mediapart since:2021-09-01,1459804551352102915,1636879501,2021-11-14T08:45:01,Mediapart,"Le suicide de Dinah, 14 ans, fin octobre, a rappelé les dangers du #cyberharcèlement, angle mort du système scolaire. Mediapart a recueilli les témoignages de professionnels de l'éducation nationale, de parents d'élèves et de sociologues. https://mdpt.fr/3na0i9p",0,63,135,17,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.350283,https://twitter.com/Mediapart/statuses/1459804551352102915,,,,,https://mdpt.fr/3na0i9p,mdpt.fr,,,,,,cyberharcèlement,,,
from:@Mediapart since:2021-09-01,1459794988649357318,1636877221,2021-11-14T08:07:01,Mediapart,"Les élections auront-elles lieu en #Libye à partir du 24 décembre ? Pour la trentaine de pays réunis à Paris, acteurs du conflit ou de sa résolution, le pari est réaliste. La réalité libyenne rend cependant cette échéance bien incertaine. https://mdpt.fr/30g3N58",0,5,6,5,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.351136,https://twitter.com/Mediapart/statuses/1459794988649357318,,,,,https://mdpt.fr/30g3N58,mdpt.fr,,,,,,libye,,,
from:@Mediapart since:2021-09-01,1459785422033547264,1636874940,2021-11-14T07:29:00,Mediapart,"Entretien avec la juriste Carolina Cerda-Guzman, qui fait le point sur les premiers pas de la Convention constitutionnelle au #Chili. Celle-ci a pour mission de réécrire le texte fondamental de 1980, rédigé sous la dictature de #Pinochet. https://mdpt.fr/3HiaowU",0,10,23,0,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.351987,https://twitter.com/Mediapart/statuses/1459785422033547264,,,,,https://mdpt.fr/3HiaowU,mdpt.fr,,,,,,chili|pinochet,,,
from:@Mediapart since:2021-09-01,1459771080617377792,1636871521,2021-11-14T06:32:01,Mediapart,"#Blog ❝ On ne s'attend bien sûr pas à un plaidoyer pour l'école publique. De là à lire un pamphlet diffamatoire et non argumenté sur un pseudo-endoctrinement organisé par les enseignants, agents du séparatisme, il y a un monde ❞ @svtlarde @MediapartBlogs https://mdpt.fr/3onxlq0",0,157,408,35,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.352825,https://twitter.com/Mediapart/statuses/1459771080617377792,,,,,https://mdpt.fr/3onxlq0,mdpt.fr,,,,mediapartblogs|svtlarde,562854016|2668456528,blog,,,
from:@Mediapart since:2021-09-01,1459646004614021122,1636841701,2021-11-13T22:15:01,Mediapart,"#Blog | ❝ Le dossier du Figaro Magazine de cette semaine est une insulte à tous les enseignants de France. Il est le signe, un de plus, d’une grave dérive idéologique qui annonce le pire pour notre pays. ❞

Alain Refalo dans @MediapartBlogs https://mdpt.fr/3wJysE1",0,35,74,8,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.353612,https://twitter.com/Mediapart/statuses/1459646004614021122,,,,,https://mdpt.fr/3wJysE1,mdpt.fr,,,,mediapartblogs,562854016,blog,,,
from:@Mediapart since:2021-09-01,1459633424415739921,1636838701,2021-11-13T21:25:01,Mediapart,"Au lendemain de nos révélations sur le #CodeDeConduite, entretien avec le juriste néerlandais Martijn Nouwen qui, le premier, a rassemblé quelque 2 500 documents sur le fonctionnement de ce groupe de travail secret. 

#TheCode cc @derspiegel @_infoLibre https://mdpt.fr/3C6BnYA",0,18,25,1,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.354464,https://twitter.com/Mediapart/statuses/1459633424415739921,,,,,https://mdpt.fr/3C6BnYA,mdpt.fr,,,,_infolibre|derspiegel,603884167|2834511,codedeconduite|thecode,,,
from:@Mediapart since:2021-09-01,1459614295839358980,1636834141,2021-11-13T20:09:01,Mediapart,"[Reportage] Les migrants #SansPapiers, nouveaux forçats de la #livraison de repas à domicile 

Un reportage de notre partenaire @MediacitesLille @Mediacites https://mdpt.fr/30rso7t",0,39,82,12,fr,,,,Buffer,https://buffer.com,Paris,,,19976004,Mediapart,1,"Journal d'information numérique, indépendant et participatif. Seuls nos lecteurs peuvent nous acheter ! Suivez aussi @MediapartBlogs et @_alairlibre.",https://www.mediapart.fr/,https://pbs.twimg.com/profile_images/1064526177560379393/37lb6PoC_normal.jpg,126879,2787375,1966,3760,11982,2009-02-03T15:07:42,1233673662,scraping,1,,,,,,,,,2021-11-26T11:04:16.355306,https://twitter.com/Mediapart/statuses/1459614295839358980,,,,,https://mdpt.fr/30rso7t,mdpt.fr,,,,mediacites|mediaciteslille,755723077141528576|756068652995063809,livraison|sanspapiers,,,
